,id,created_at,date,time,username,name,tweet,language,mentions,photos,replies_count,retweets_count,likes_count,hashtags,link,retweet,video,reply_to,views_count,sentiment
3615,1.50084e+18,2022-03-07 16:08:04 GTB Standard Time,3/7/2022,16:08:04,liveuamap,Liveuamap,Russian army abandoned SAM Pantsyr in Mykolaiv   https://t.co/8RvWcXESuD   https://t.co/nK0dkGuApa  via @GirkinGirkin #Ukraine,en,"[{'screen_name': 'girkingirkin', 'name': 'igorgirkin', 'id': '2592557856'}]",[],15,72,313,['ukraine'],https://twitter.com/Liveuamap/status/1500835678229250050,False,1,[],7825,1.7738866573856127
3616,1.50084e+18,2022-03-07 16:08:21 GTB Standard Time,3/7/2022,16:08:21,hannaliubakova,Hanna Liubakova,"Massive rally of Ukrainians in Melitopol, #Ukraine. Such a brave and strong nation, and now needs more support than ever. I cant imagine these people agreeing to Russian occupation  https://t.co/HzkE0EFuf1",en,[],[],396,6637,32071,['ukraine'],https://twitter.com/HannaLiubakova/status/1500835748618059779,False,1,[],801775,2.18835981885716
3617,1.50084e+18,2022-03-07 16:15:34 GTB Standard Time,3/7/2022,16:15:34,kylejglen,Kyle Glen,"Ukrainian forces have captured yet another Pantsir-S1 system in the Mykolaiv region. This makes at least 3, potentially 4 captured since the war started.  https://t.co/K84hgL70Kd",en,[],[],13,85,316,[],https://twitter.com/KyleJGlen/status/1500837565884211201,False,1,[],7900,3.0191125865074193
3618,1.50084e+18,2022-03-07 16:20:34 GTB Standard Time,3/7/2022,16:20:34,liveuamap,Liveuamap,New round of talks between Russia and Ukraine to start shortly in Belarus - aide to head of Presidential office of Ukraine Podolyak  https://t.co/XdGtTxd6q5  #Ukraine,en,[],[],4,29,109,['ukraine'],https://twitter.com/Liveuamap/status/1500838825257537536,False,0,[],2725,2.543516421069869
3619,1.50084e+18,2022-03-07 16:28:37 GTB Standard Time,3/7/2022,16:28:37,hannaliubakova,Hanna Liubakova,"#Ukraine Russian missiles and equipment ready for a new attack were spotted in occupied Crimea. Almost all license plates are hidden, with their distinctive signs in the form of the letter ""Z"" on board  https://t.co/YcQSmoQMMj",en,[],"['https://pbs.twimg.com/media/FNQOy9QWYAkygPa.jpg', 'https://pbs.twimg.com/media/FNQOy9IXEAkQvax.jpg', 'https://pbs.twimg.com/media/FNQOy9KXsA0krkU.jpg']",186,1770,4861,['ukraine'],https://twitter.com/HannaLiubakova/status/1500840850875686912,False,1,[],121525,2.012683295372368
3620,1.50084e+18,2022-03-07 16:35:15 GTB Standard Time,3/7/2022,16:35:15,liveuamap,Liveuamap,A large truck has crashed through the gates of the Russian embassy in south Dublin. One man has been arrested  https://t.co/DGRveOD6Or   https://t.co/pyZvmWVHj4  via @rtenews #Russia,en,"[{'screen_name': 'rtenews', 'name': 'rté news', 'id': '8973062'}]",[],66,173,650,['russia'],https://twitter.com/Liveuamap/status/1500842517004173317,False,1,[],16250,-0.1042311747954519
3621,1.50084e+18,2022-03-07 16:39:17 GTB Standard Time,3/7/2022,16:39:17,liveuamap,Liveuamap,Russian shelling targeted old church in Zavorychi village of Kyiv region  https://t.co/Ramh6PmjdJ    https://t.co/njSEJx5HQK  via @AS7404542949 #Ukraine,en,"[{'screen_name': 'as7404542949', 'name': 'as74????????', 'id': '1232392891017940997'}]",[],10,139,201,['ukraine'],https://twitter.com/Liveuamap/status/1500843534487859200,False,1,[],5025,5.690347380268435
3622,1.50085e+18,2022-03-07 16:50:27 GTB Standard Time,3/7/2022,16:50:27,liveuamap,Liveuamap,As talks started cruise missiles reported airborne  https://t.co/gVbWr02aPx,en,[],[],16,185,430,[],https://twitter.com/Liveuamap/status/1500846346189742082,False,0,[],10750,0.5326679401742248
3624,1.50085e+18,2022-03-07 17:07:11 GTB Standard Time,3/7/2022,17:07:11,kylejglen,Kyle Glen,@MarQs__ DMs always open buddy ?,en,[],[],0,0,6,[],https://twitter.com/KyleJGlen/status/1500850557191348226,False,0,"[{'screen_name': 'MarQs__', 'name': 'marqs', 'id': '172323296'}]",150,1.3191104127337834
3625,1.50085e+18,2022-03-07 17:22:11 GTB Standard Time,3/7/2022,17:22:11,citeam_en,CIT (en),"The Russian forces are now shelling Mykolaiv with cluster rockets, like Kharkiv before it.  Photos and videos from locals show the remains of rockets from both Uragan and Smerch multi-launching rocket systems  https://t.co/tGcR8UWjM0   https://t.co/UtUaTGb9gP  https://t.co/OTqcFLXdvX",en,[],"['https://pbs.twimg.com/media/FNQX_ruXsAQ_1i9.jpg', 'https://pbs.twimg.com/media/FNQYHZnWQAYWUgn.jpg']",4,94,168,[],https://twitter.com/CITeam_en/status/1500854329820987400,False,1,[],4200,3.729414782163711
3626,1.50085e+18,2022-03-07 17:22:12 GTB Standard Time,3/7/2022,17:22:12,citeam_en,CIT (en),"A useful guide to tell these rockets apart can be found here.  https://t.co/Enb3A6A3tX  Both MLRS and cluster munitions are inherently indiscriminate weapons, and using them on civilian areas might amount to war crimes.",en,[],[],1,15,29,[],https://twitter.com/CITeam_en/status/1500854333172293635,False,0,[],725,1.669752635234686
3627,1.50085e+18,2022-03-07 17:22:13 GTB Standard Time,3/7/2022,17:22:13,citeam_en,CIT (en),"Yesterday, @mod_russia warned it would strike Ukraine's military industry.  One rocket indeed impacted a public transport stop near state-owned Zorya naval engine plant.  Geolocation suggests it travelled from a south-easterly direction, where Russian positions are likely to be.  https://t.co/68YICnt84y",en,"[{'screen_name': 'mod_russia', 'name': '?????????? ??????', 'id': '2742078001'}]",['https://pbs.twimg.com/media/FNQZIW6XIAMeXuF.jpg'],2,7,22,[],https://twitter.com/CITeam_en/status/1500854340050948096,False,1,[],550,4.845918237806538
3628,1.50085e+18,2022-03-07 17:22:15 GTB Standard Time,3/7/2022,17:22:15,citeam_en,CIT (en),"Some Russian strikes appear to be based on faulty intelligence.  For example, rockets impacted Mykolaiv's suburb of Balabanivka, next to Olvia port which was used for shipping Ukrainian military exports but was recently leased to a Qatari company.  https://t.co/KEPxXwXglc  https://t.co/VWcyWxirmj",en,[],['https://pbs.twimg.com/media/FNQZTtyXwAAwnhb.jpg'],2,11,29,[],https://twitter.com/CITeam_en/status/1500854347172925443,False,1,[],725,4.687755947447526
3629,1.50085e+18,2022-03-07 17:22:17 GTB Standard Time,3/7/2022,17:22:17,citeam_en,CIT (en),"Other impacts, like this reportedly in Mykolaiv's city zoo, have no discernible military targets around them.  After suffering setbacks near Mykolaiv, Russia may be settling to a familiar pattern of shelling and bombing to attrit the defenders, regardless of civilian casualties.  https://t.co/WcL3aZFCZd",en,[],['https://pbs.twimg.com/media/FNQZ_DaXsAE_FgN.jpg'],4,40,106,[],https://twitter.com/CITeam_en/status/1500854356391956484,False,1,[],2650,4.50927224289837
3630,1.50085e+18,2022-03-07 17:22:18 GTB Standard Time,3/7/2022,17:22:18,citeam_en,CIT (en),We will be monitoring the situation with these indiscriminate bombardments. You can join this effort by helping out our colleagues at @bellingcat:  https://t.co/Enb3A6A3tX,en,"[{'screen_name': 'bellingcat', 'name': 'bellingcat', 'id': '2315512764'}]",[],0,31,85,[],https://twitter.com/CITeam_en/status/1500854360775004162,False,0,[],2125,0.5332848911453382
3632,1.50086e+18,2022-03-07 17:37:09 GTB Standard Time,3/7/2022,17:37:09,kylejglen,Kyle Glen,@eoin_mc_sweeney @michaelh992 It's the rocket engine of a smerch.,en,[],[],1,0,6,[],https://twitter.com/KyleJGlen/status/1500858097014874113,False,0,"[{'screen_name': 'eoin_mc_sweeney', 'name': 'Eoin McSweeney', 'id': '2183324745'}, {'screen_name': 'michaelh992', 'name': 'Michael A. Horowitz', 'id': '522530914'}]",150,1.0335488773293806
3635,1.50087e+18,2022-03-07 18:38:53 GTB Standard Time,3/7/2022,18:38:53,kylejglen,Kyle Glen,Locals are reporting heavy outgoing fire from Donetsk tonight. Sounds a bit heavier than Grads to me but I'm no expert.  https://t.co/9TGac2gHp5,en,[],[],15,93,209,[],https://twitter.com/KyleJGlen/status/1500873632624562182,False,1,[],5225,1.0529475850208148
3637,1.50087e+18,2022-03-07 18:42:51 GTB Standard Time,3/7/2022,18:42:51,kylejglen,Kyle Glen,"Another video. Going by the rate of fire and how loud the launches are, I'm leaning towards a Smerch.  https://t.co/bN5U26qjit",en,[],[],3,16,44,[],https://twitter.com/KyleJGlen/status/1500874630931824642,False,1,[],1100,0.6071377397083115
3641,1.50088e+18,2022-03-07 19:04:23 GTB Standard Time,3/7/2022,19:04:23,hannaliubakova,Hanna Liubakova,@elonmusk This is what Putin feels towards Ukraine,en,[],[],0,1,36,[],https://twitter.com/HannaLiubakova/status/1500880049809076231,False,0,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",900,0.18198209988625877
3642,1.50088e+18,2022-03-07 19:05:34 GTB Standard Time,3/7/2022,19:05:34,osinttechnical,OSINTtechnical,That is an SA-8 Gecko (9K33 Osa) shooting down a Russian SU-30.,en,[],[],45,455,3804,[],https://twitter.com/Osinttechnical/status/1500880347021688840,False,0,[],95100,1.3914824486270865
3643,1.50088e+18,2022-03-07 19:07:26 GTB Standard Time,3/7/2022,19:07:26,liveuamap,Liveuamap,Russian Su-30 reportedly shotdown near Popasna  https://t.co/t4m4xPO1WR  #Ukraine  https://t.co/TKHbC78TkE,en,[],"['https://pbs.twimg.com/media/FNQzJF_WUAkGPWt.jpg', 'https://pbs.twimg.com/media/FNQzJNrXsAYcW9J.jpg', 'https://pbs.twimg.com/media/FNQzJVNX0AYSCgr.jpg', 'https://pbs.twimg.com/media/FNQzJfdXwAcCm1J.jpg']",8,136,487,['ukraine'],https://twitter.com/Liveuamap/status/1500880815802232841,False,1,[],12175,1.7227419801452863
3645,1.50089e+18,2022-03-07 19:25:40 GTB Standard Time,3/7/2022,19:25:40,osinttechnical,OSINTtechnical,Ruble continues to plunge  https://t.co/SCuP4dlivm,en,[],['https://pbs.twimg.com/media/FNQ3SN0WQAEX5qg.jpg'],206,933,6359,[],https://twitter.com/Osinttechnical/status/1500885405260029957,False,1,[],158975,0.6533755671806714
3646,1.50089e+18,2022-03-07 19:26:14 GTB Standard Time,3/7/2022,19:26:14,osinttechnical,OSINTtechnical,Update: it may have been a missile  https://t.co/n7kU0x2EqD,en,[],[],6,58,565,[],https://twitter.com/Osinttechnical/status/1500885546490552329,False,0,[],14125,-0.853373928603491
3651,1.50089e+18,2022-03-07 19:50:25 GTB Standard Time,3/7/2022,19:50:25,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: The first proof of Belgian FN FNC 5.56x45mm assault rifles to be delivered to Ukraine - these weapons are already being operated by volunteers of the International Legion.  As reported previously, Belgium planned to donate at least 3000 assault rifles of this type.  https://t.co/ZEGFfyh41R",en,[],['https://pbs.twimg.com/media/FNQ85P_WUAE5s93.png'],143,919,6126,['ukraine'],https://twitter.com/UAWeapons/status/1500891636074786816,False,1,[],153150,8.145562609832862
3652,1.50089e+18,2022-03-07 19:55:14 GTB Standard Time,3/7/2022,19:55:14,osinttechnical,OSINTtechnical,UK MOD update: Russia limiting domestic social media access  https://t.co/SBaHrBZUQ3,en,[],['https://pbs.twimg.com/media/FNQ-FpnXIAc1ZaQ.jpg'],28,213,989,[],https://twitter.com/Osinttechnical/status/1500892846072766472,False,1,[],24725,-0.8073035089216863
3653,1.50089e+18,2022-03-07 20:00:13 GTB Standard Time,3/7/2022,20:00:13,hannaliubakova,Hanna Liubakova,"I can't believe the Russian army has done this to #Ukraine, its people and cities. This is Izyum, where a humanitarian catastrophe is unfolding. Crucial infrastructure, bridges, shops, houses, hospitals,a medical college have been destroyed. People have spent 6 days in shelters  https://t.co/aXxRX5C0fm",en,[],[],35,284,530,['ukraine'],https://twitter.com/HannaLiubakova/status/1500894101092372481,False,1,[],13250,3.657895073875772
3655,1.5009e+18,2022-03-07 20:08:05 GTB Standard Time,3/7/2022,20:08:05,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: Spanish C90-CR (M3.5) disposable rocket-propelled grenade launchers are already delivered to Ukraine. It is claimed, these launchers are being distributed between the Territorial Defense forces.  https://t.co/xtXkpgjCXp",en,[],[],148,1145,6605,['ukraine'],https://twitter.com/UAWeapons/status/1500896081105891337,False,1,[],165125,4.817728804092109
3660,1.5009e+18,2022-03-07 20:32:54 GTB Standard Time,3/7/2022,20:32:54,kylejglen,Kyle Glen,There's an edit war ongoing on the Wikipedia page for the T-90 where people keep re-naming the cage armour 'cope cages' and frustrated Wikipedia editors keep asking for a source of the name.,en,[],[],51,361,2759,[],https://twitter.com/KyleJGlen/status/1500902326126657537,False,0,[],68975,3.60557943374131
3667,1.5009e+18,2022-03-07 20:40:35 GTB Standard Time,3/7/2022,20:40:35,kylejglen,Kyle Glen,"Saw it here and had to check for myself if it was legit, it is.   https://t.co/ktCEYafueb",en,[],[],2,21,336,[],https://twitter.com/KyleJGlen/status/1500904261240111105,False,0,[],8400,0.2212658683444576
3670,1.50091e+18,2022-03-07 20:43:45 GTB Standard Time,3/7/2022,20:43:45,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: Claimed to be in Vasylivka, #Zaporizhzhia Oblast: two Russian BMP-3 was totally destroyed a few days ago.  https://t.co/mnJxDEhQCJ",en,[],[],17,254,1292,"['ukraine', 'zaporizhzhia']",https://twitter.com/UAWeapons/status/1500905056413143046,False,1,[],32300,1.5830556247338021
3671,1.50091e+18,2022-03-07 20:43:58 GTB Standard Time,3/7/2022,20:43:58,uaweapons,???? Ukraine Weapons Tracker,"Here is the second video. It is slightly graphic, seems the two vehicles were totally destroyed.  https://t.co/BNvdfoVwpy",en,[],[],7,126,799,[],https://twitter.com/UAWeapons/status/1500905110804783104,False,1,[],19975,0.4362934255330677
3673,1.50091e+18,2022-03-07 20:58:38 GTB Standard Time,3/7/2022,20:58:38,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: A Ukrainian-made Leleka-100 UAV was captured by the Russian forces recently.  https://t.co/xrWvkX089l,en,[],"['https://pbs.twimg.com/media/FNRMilfWUAMy_zi.jpg', 'https://pbs.twimg.com/media/FNRMjIRWYAQxBgn.jpg', 'https://pbs.twimg.com/media/FNRMkNjXIAQCGoB.jpg']",12,120,683,['ukraine'],https://twitter.com/UAWeapons/status/1500908799594577921,False,1,[],17075,0.3753154496226704
3674,1.50091e+18,2022-03-07 20:59:44 GTB Standard Time,3/7/2022,20:59:44,osinttechnical,OSINTtechnical,This is my version of taking an off day  https://t.co/eYiUy1IvyF,en,[],['https://pbs.twimg.com/media/FNRMNnAXMAMLLOp.jpg'],30,147,2693,[],https://twitter.com/Osinttechnical/status/1500909080268972039,False,1,[],67325,0.728934765972889
3675,1.50091e+18,2022-03-07 21:00:37 GTB Standard Time,3/7/2022,21:00:37,thestudyofwar,ISW,ISW is hiring an ArcGIS researcher to support ISWs conflict mapping program and geospatial analysis of ongoing conflicts and national security threats. Learn more and apply at  https://t.co/hhEPlsnecE.,en,[],[],2,28,60,[],https://twitter.com/TheStudyofWar/status/1500909301375942656,False,0,[],1500,1.381037774813379
3677,1.50091e+18,2022-03-07 21:03:43 GTB Standard Time,3/7/2022,21:03:43,osinttechnical,OSINTtechnical,Russia has committed almost all of their predeployed assets near Ukraine.  Per a US defense official,en,[],[],29,205,1451,[],https://twitter.com/Osinttechnical/status/1500910078953771008,False,0,[],36275,0.9336650880373727
3678,1.50091e+18,2022-03-07 21:04:45 GTB Standard Time,3/7/2022,21:04:45,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: A UA depot near #Berdyansk was captured, including several supply trucks, 5x 2A36 Giatsint-B, a 1V18 Klyon-2 artillery forward observation vehicle, a 1RL232 Leopard battlefield radar vehicle.  They all seem to have been there for a while, likely unable to be removed.  https://t.co/jhnFDF7mgO",en,[],[],36,200,1069,"['ukraine', 'berdyansk']",https://twitter.com/UAWeapons/status/1500910338887327749,False,1,[],26725,10.905744539324141
3679,1.50091e+18,2022-03-07 21:05:49 GTB Standard Time,3/7/2022,21:05:49,osinttechnical,OSINTtechnical,"That was a lot of assets, a force that was over 160k strong, though Russia hasnt really used that organization for the invasion.",en,[],[],18,49,746,[],https://twitter.com/Osinttechnical/status/1500910608232943622,False,0,[],18650,4.310555851803073
3680,1.50091e+18,2022-03-07 21:07:54 GTB Standard Time,3/7/2022,21:07:54,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: The 57th Separate Infantry Brigade of the Ukrainian Army destroyed a Russian T-72B in #Luhansk Oblast.  https://t.co/cX2Qb3nYIW,en,[],"['https://pbs.twimg.com/media/FNROpONWQAQsd7Q.png', 'https://pbs.twimg.com/media/FNROqUoWYAIjzPh.png', 'https://pbs.twimg.com/media/FNROrUdXMAUxqvp.png', 'https://pbs.twimg.com/media/FNROsK9XwAEikAY.png']",28,265,1706,"['ukraine', 'luhansk']",https://twitter.com/UAWeapons/status/1500911133405941763,False,1,[],42650,0.6810058547252659
3682,1.50091e+18,2022-03-07 21:08:05 GTB Standard Time,3/7/2022,21:08:05,osinttechnical,OSINTtechnical,"Per @DanLamothe, the Pentagon has seen evidence that Russia is trying to recruit Syrians to fight on their behalf in Ukraine",en,"[{'screen_name': 'danlamothe', 'name': 'dan lamothe', 'id': '68498034'}]",[],52,184,917,[],https://twitter.com/Osinttechnical/status/1500911180998750217,False,0,[],22925,0.8734523845717295
3686,1.50091e+18,2022-03-07 21:14:58 GTB Standard Time,3/7/2022,21:14:58,liveuamap,Liveuamap,"2 Russian Airstrikes targeted oil depots in Zhytomyr and Chernyahiv village, no casualties  https://t.co/tboUb1bWaW  https://t.co/LHtRSPKySe  #Ukraine  https://t.co/3WMy6t89Ja",en,[],[],32,303,507,['ukraine'],https://twitter.com/Liveuamap/status/1500912913825116164,False,1,[],12675,1.6979117123873255
3687,1.50091e+18,2022-03-07 21:15:15 GTB Standard Time,3/7/2022,21:15:15,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: The 58th Independent Motorized Infantry Brigade of the Ukrainian Army ambushed a Russian supply column, with approximately 3 trucks damaged and another totally destroyed as it exploded.  https://t.co/kY5Ia6CnEk",en,[],[],59,675,3156,['ukraine'],https://twitter.com/UAWeapons/status/1500912984302010374,False,1,[],78900,2.29455924137837
3688,1.50091e+18,2022-03-07 21:22:50 GTB Standard Time,3/7/2022,21:22:50,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: Four supply trucks belonging to LNR troops were destroyed the Ukrainian border guards. A supply truck and MT-LB tracked vehicle were captured as well.  https://t.co/zFXcXjBmum,en,[],"['https://pbs.twimg.com/media/FNRSCidXwAkq0_z.jpg', 'https://pbs.twimg.com/media/FNRSEQzXsAAksM4.jpg', 'https://pbs.twimg.com/media/FNRSF5iXwAkSIjY.jpg', 'https://pbs.twimg.com/media/FNRSH9kWYAI6XQ5.png']",27,365,2108,['ukraine'],https://twitter.com/UAWeapons/status/1500914891166785538,False,1,[],52700,2.6990191753812898
3691,1.50092e+18,2022-03-07 21:27:04 GTB Standard Time,3/7/2022,21:27:04,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: The Ukrainian Army hit another Russian supply convoy near #Kyiv, damaging/destroying a number of supply trucks, appears to be at least 6 that were likely hit.  https://t.co/MypX9IwZ40",en,[],"['https://pbs.twimg.com/media/FNRSzEjXEAA3gWD.jpg', 'https://pbs.twimg.com/media/FNRSzuEWYAAzrvb.jpg', 'https://pbs.twimg.com/media/FNRS0hbXoAYlaln.jpg', 'https://pbs.twimg.com/media/FNRS1T5WYAwPdVC.jpg']",104,1201,6560,"['ukraine', 'kyiv']",https://twitter.com/UAWeapons/status/1500915958080282627,False,1,[],164000,3.4739367969306745
3692,1.50092e+18,2022-03-07 21:28:12 GTB Standard Time,3/7/2022,21:28:12,liveuamap,Liveuamap,Ukrainian Armed Forces report 2 Russian aircraft shot down at 20:30 and 21:10 near Kyiv  https://t.co/KZYNzHL3jT via @ArmedForcesUkr #Ukraine,en,"[{'screen_name': 'armedforcesukr', 'name': 'armed forces ????', 'id': '1232734150714634242'}]",[],29,306,1240,['ukraine'],https://twitter.com/Liveuamap/status/1500916241636155392,False,0,[],31000,4.280024555613724
